country,number,title,date,url
"Iran, Islamic Republic of",2017/196,First report of Xanthomonas fragariae in Iran,2017-10,https://gd.eppo.int/reporting/article-6164
"Iran, Islamic Republic of",2017/093,New data on quarantine pests and pests of the EPPO Alert List,2017-05,https://gd.eppo.int/reporting/article-6061
"Iran, Islamic Republic of",2016/182,New data on quarantine pests and pests of the EPPO Alert List,2016-10,https://gd.eppo.int/reporting/article-5927
"Iran, Islamic Republic of",2016/114,First report of Drosophila suzukii in Iran,2016-06,https://gd.eppo.int/reporting/article-5859
"Iran, Islamic Republic of",2015/119,New data on quarantine pests and pests of the EPPO Alert List,2015-06,https://gd.eppo.int/reporting/article-4784
"Iran, Islamic Republic of",2015/079,New data on quarantine pests and pests of the EPPO Alert List,2015-04,https://gd.eppo.int/reporting/article-4744
"Iran, Islamic Republic of",2014/034,New data on quarantine pests and pests of the EPPO Alert List,2014-02,https://gd.eppo.int/reporting/article-2754
"Iran, Islamic Republic of",2013/245,New data on quarantine pests and pests of the EPPO Alert List,2013-11,https://gd.eppo.int/reporting/article-2707
"Iran, Islamic Republic of",2013/130,New data on quarantine pests and pests of the EPPO Alert List,2013-06,https://gd.eppo.int/reporting/article-2592
"Iran, Islamic Republic of",2013/041,New data on quarantine pests and pests of the EPPO Alert List,2013-02,https://gd.eppo.int/reporting/article-2503
"Iran, Islamic Republic of",2011/042,New data on quarantine pests and pests of the EPPO Alert List,2011-02,https://gd.eppo.int/reporting/article-102
"Iran, Islamic Republic of",2010/120,New data on quarantine pests and pests of the EPPO Alert List,2010-06,https://gd.eppo.int/reporting/article-552
"Iran, Islamic Republic of",2010/041,New data on quarantine pests and pests of the EPPO Alert List,2010-02,https://gd.eppo.int/reporting/article-396
"Iran, Islamic Republic of",2009/182,New data on quarantine pests and pests of the EPPO Alert List,2009-09,https://gd.eppo.int/reporting/article-380
"Iran, Islamic Republic of",2009/111,First report of Globodera rostochiensis on potatoes in Iran,2009-06,https://gd.eppo.int/reporting/article-261
"Iran, Islamic Republic of",2009/084,First report of ‘Candidatus Liberibacter asiaticus’ in Iran,2009-05,https://gd.eppo.int/reporting/article-217
"Iran, Islamic Republic of",2008/070,New data on quarantine pests and pests on the EPPO Alert List,2008-04,https://gd.eppo.int/reporting/article-632
"Iran, Islamic Republic of",2007/210,New data on quarantine pests and pests of the EPPO Alert List,2007-11,https://gd.eppo.int/reporting/article-1273
"Iran, Islamic Republic of",2007/157,First report of Cucumber vein yellowing virus in Iran,2007-08,https://gd.eppo.int/reporting/article-1178
"Iran, Islamic Republic of",2007/107,New data on quarantine pests and pests of the EPPO Alert List,2007-06,https://gd.eppo.int/reporting/article-1088
"Iran, Islamic Republic of",2007/092,First report of Alternaria mali in Iran,2007-05,https://gd.eppo.int/reporting/article-1067
"Iran, Islamic Republic of",2007/059,Transmission of ‘Candidatus Phytoplasma aurantifoliae’ by Hishimonus phycitis,2007-03,https://gd.eppo.int/reporting/article-1010
"Iran, Islamic Republic of",2007/045,New data on quarantine pests and pests of the EPPO Alert List,2007-03,https://gd.eppo.int/reporting/article-943
"Iran, Islamic Republic of",2007/033,New data on quarantine pests and pests of the EPPO Alert List,2007-02,https://gd.eppo.int/reporting/article-917
"Iran, Islamic Republic of",2006/232,First record of Xanthomonas arboricola pv. corylina in Iran,2006-11,https://gd.eppo.int/reporting/article-1315
"Iran, Islamic Republic of",2006/234,Details on the situation of Erwinia amylovora in Iran,2006-11,https://gd.eppo.int/reporting/article-1318
"Iran, Islamic Republic of",2006/210,First report of Cryphonectria parasitica in Iran,2006-10,https://gd.eppo.int/reporting/article-1280
"Iran, Islamic Republic of",2006/214,Studies on Citrus tristeza virus in Iran,2006-10,https://gd.eppo.int/reporting/article-1284
"Iran, Islamic Republic of",2006/076,New data for quarantine pests and pests on the EPPO Alert List,2006-04,https://gd.eppo.int/reporting/article-981
"Iran, Islamic Republic of",2006/059,First report of Xanthomonas arboricola pv. pruni in Iran,2006-03,https://gd.eppo.int/reporting/article-963
"Iran, Islamic Republic of",2005/118,Tomato Varamin virus: a new tospovirus of tomatoes in Iran,2005-08,https://gd.eppo.int/reporting/article-1450
"Iran, Islamic Republic of",2005/021,Toxoptera citricida does not occur in Iran,2005-02,https://gd.eppo.int/reporting/article-1353
"Iran, Islamic Republic of",2004/100,New data on quarantine pests and pests of the EPPO Alert List,2004-07,https://gd.eppo.int/reporting/article-1621
"Iran, Islamic Republic of",2003/113,New data on quarantine pests and pests of the EPPO Alert List,2003-08,https://gd.eppo.int/reporting/article-2099
"Iran, Islamic Republic of",2003/041,News from the 8th International Congress of Plant Pathology,2003-03,https://gd.eppo.int/reporting/article-2027
"Iran, Islamic Republic of",2002/179,Details on Watermelon chlorotic stunt begomovirus in Iran,2002-11,https://gd.eppo.int/reporting/article-2343
"Iran, Islamic Republic of",2002/163,Survey on soybean viruses in Iran,2002-10,https://gd.eppo.int/reporting/article-2327
"Iran, Islamic Republic of",2002/142,First report of Bactrocera zonata in Iran,2002-09,https://gd.eppo.int/reporting/article-2306
"Iran, Islamic Republic of",2002/126,First report of Impatiens necrotic spot tospovirus in Iran,2002-08,https://gd.eppo.int/reporting/article-2290
"Iran, Islamic Republic of",2002/035,New data on quarantine pests and pests of the EPPO Alert List,2002-03,https://gd.eppo.int/reporting/article-2198
"Iran, Islamic Republic of",2002/005,New data on quarantine pests and pests of the EPPO Alert List,2002-01,https://gd.eppo.int/reporting/article-2168
"Iran, Islamic Republic of",2001/118,New data on quarantine pests and pests of the EPPO Alert List,2001-07,https://gd.eppo.int/reporting/article-2943
"Iran, Islamic Republic of",2001/081,New data on quarantine pests and pests of the EPPO Alert List,2001-05,https://gd.eppo.int/reporting/article-2906
"Iran, Islamic Republic of",2000/159,Watermelon chlorotic stunt begomovirus: addition to the EPPO Alert List,2000-10,https://gd.eppo.int/reporting/article-3190
"Iran, Islamic Republic of",2000/022,New data on quarantine pests,2000-02,https://gd.eppo.int/reporting/article-3052
"Iran, Islamic Republic of",2000/004,New data on quarantine pests or pests of the Alert List,2000-01,https://gd.eppo.int/reporting/article-3034
"Iran, Islamic Republic of",1999/001,New data on quarantine pests,1999-01,https://gd.eppo.int/reporting/article-3321
"Iran, Islamic Republic of",1998/139,New data on quarantine pests,1998-08,https://gd.eppo.int/reporting/article-3648
"Iran, Islamic Republic of",1998/29,Xanthomonas translucens pv. translucens is present in Iran,1998-02,https://gd.eppo.int/reporting/article-3538
"Iran, Islamic Republic of",1997/115,Diseases of citrus in the Mediterranean and Near East regions,1997-06,https://gd.eppo.int/reporting/article-3844
"Iran, Islamic Republic of",1996/132,Situation of tomato yellow leaf curl geminivirus in Iran,1996-07,https://gd.eppo.int/reporting/article-4087
"Iran, Islamic Republic of",1994/190,Tomato yellow leaf curl geminivirus reported in Iran,1994-09,https://gd.eppo.int/reporting/article-4680
"Iran, Islamic Republic of",1993/156,Clavibacter michiganensis subsp. michiganensis found in Iran,1993-09,https://gd.eppo.int/reporting/article-4981
"Iran, Islamic Republic of",1993/42,Xanthomonas campestris pv. citri present in Iran,1993-03,https://gd.eppo.int/reporting/article-4832
"Iran, Islamic Republic of",1979/04,Studies on Dutch elm disease,1979-01,https://gd.eppo.int/reporting/article-5804
Iraq,2025/229,New data on quarantine pests and pests of the EPPO Alert List,2025-10,https://gd.eppo.int/reporting/article-8244
Iraq,2025/097,First report of tomato brown rugose fruit virus and pepino mosaic virus in Iraq,2025-04,https://gd.eppo.int/reporting/article-8110
Iraq,2025/067,First report of Xylella fastidiosa in Iraq,2025-03,https://gd.eppo.int/reporting/article-8080
Iraq,2024/064,First report of cucurbit yellow stunting disorder virus in Iraq,2024-03,https://gd.eppo.int/reporting/article-7814
Iraq,2023/175,New data on quarantine pests and pests of the EPPO Alert List,2023-08,https://gd.eppo.int/reporting/article-7657
Iraq,2023/103,New data on quarantine pests and pests of the EPPO Alert List,2023-05,https://gd.eppo.int/reporting/article-7585
Iraq,2021/088,First report of Puccinia graminis f. sp. tritici Ug99 in Iraq,2021-04,https://gd.eppo.int/reporting/article-7027
Iraq,2020/048,New data on quarantine pests and pests of the EPPO Alert List,2020-03,https://gd.eppo.int/reporting/article-6726
Iraq,2019/223,New data on quarantine pests and pests of the EPPO Alert List,2019-11,https://gd.eppo.int/reporting/article-6653
Iraq,2019/054,First report of Dacus ciliatus in Iraq,2019-03,https://gd.eppo.int/reporting/article-6484
Iraq,2015/206,"Rhynchophorus ferrugineus found in Basra governorate, Iraq",2015-11,https://gd.eppo.int/reporting/article-5153
Iraq,2015/037,"Current situation of Solanum elaeagnifolium invasion in Jordan, Iraq, Lebanon and Syria",2015-02,https://gd.eppo.int/reporting/article-4463
Iraq,2013/154,First report of Solanum elaeagnifolium in Lebanon,2013-07,https://gd.eppo.int/reporting/article-2616
Iraq,2013/008,First report of Thrips palmi in Iraq,2013-01,https://gd.eppo.int/reporting/article-2470
Iraq,2011/073,First report of Tuta absoluta in Iraq,2011-04,https://gd.eppo.int/reporting/article-190
Iraq,2005/001,First report of Leptinotarsa decemlineata in Iraq,2005-01,https://gd.eppo.int/reporting/article-1333
Iraq,2002/005,New data on quarantine pests and pests of the EPPO Alert List,2002-01,https://gd.eppo.int/reporting/article-2168
Iraq,1997/115,Diseases of citrus in the Mediterranean and Near East regions,1997-06,https://gd.eppo.int/reporting/article-3844
Iraq,1990/02,Distribution of citrus tristeza closterovirus in Neareastern Countries,1990-04,https://gd.eppo.int/reporting/article-5598
Ireland,2025/149,First report of Cryptostroma corticale in Ireland,2025-06,https://gd.eppo.int/reporting/article-8162
Ireland,2025/147,Eradication of Thaumetopoea processionea in Ireland,2025-06,https://gd.eppo.int/reporting/article-8160
Ireland,2025/122,Update on the situation of the Asian hornet Vespa velutina in Europe,2025-05,https://gd.eppo.int/reporting/article-8135
Ireland,2024/219,Updated situation of Pseudips mexicanus in Ireland,2024-10,https://gd.eppo.int/reporting/article-7969
Ireland,2024/195,Incursion of Ips cembrae in Ireland,2024-09,https://gd.eppo.int/reporting/article-7945
Ireland,2024/194,Revision of the taxonomy of the genus Pseudips and impact on  P. mexicanus,2024-09,https://gd.eppo.int/reporting/article-7944
Ireland,2024/075,New data on quarantine pests and pests of the EPPO Alert List,2024-04,https://gd.eppo.int/reporting/article-7825
Ireland,2024/087,First report of Tomato brown rugose fruit virus in Ireland,2024-04,https://gd.eppo.int/reporting/article-7837
Ireland,2024/004,First report of Pseudips mexicanus in Ireland,2024-01,https://gd.eppo.int/reporting/article-7754
Ireland,2023/220,Management of Elodea nuttallii in Ireland,2023-09,https://gd.eppo.int/reporting/article-7702
Ireland,2023/170,Host specificity testing of Hydrellia lagarosiphon for the biological control of Lagarosiphon major,2023-07,https://gd.eppo.int/reporting/article-7652
Ireland,2023/135,New finding of Thaumetopoea processionea in Ireland,2023-06,https://gd.eppo.int/reporting/article-7617
Ireland,2022/161,New data on quarantine pests and pests of the EPPO Alert List,2022-08,https://gd.eppo.int/reporting/article-7392
Ireland,2021/001,New data on quarantine pests and pests of the EPPO Alert List,2021-01,https://gd.eppo.int/reporting/article-6940
Ireland,2020/184,New data on quarantine pests and pests of the EPPO Alert List,2020-09,https://gd.eppo.int/reporting/article-6862
Ireland,2019/118,Update on the situation of Cydalima perspectalis in the EPPO region,2019-06,https://gd.eppo.int/reporting/article-6548
Ireland,2019/040,Studies on pine needle blight pathogens in Europe and USA,2019-02,https://gd.eppo.int/reporting/article-6470
Ireland,2019/010,First report of Cydalima perspectalis in Ireland,2019-01,https://gd.eppo.int/reporting/article-6440
Ireland,2018/230,First report of Ehrharta erecta in Ireland,2018-11,https://gd.eppo.int/reporting/article-6424
Ireland,2018/173,New data on quarantine pests and pests of the EPPO Alert List,2018-09,https://gd.eppo.int/reporting/article-6367
Ireland,2018/148,"Competition between Lemna minuta, Lemna minor and Azolla filiculoides",2018-07,https://gd.eppo.int/reporting/article-6342
Ireland,2018/131,Invasive alien plants along roadsides in Europe,2018-06,https://gd.eppo.int/reporting/article-6325
Ireland,2018/023,"10th International Conference on Biological Invasions (2018-09-04/07 Dublin, Ireland)",2018-01,https://gd.eppo.int/reporting/article-6217
Ireland,2016/177,Biological control of the invasive non-native species Lagarosiphon major,2016-09,https://gd.eppo.int/reporting/article-5922
Ireland,2015/217,Nectar of the invasive Rhododendron ponticum can have negative impacts on native bee health,2015-11,https://gd.eppo.int/reporting/article-5164
Ireland,2015/207,First report of Drosophila suzukii in Ireland,2015-11,https://gd.eppo.int/reporting/article-5154
Ireland,2015/151,First report of the eucalyptus leaf beetle Paropsisterna selmani in the United Kingdom and in Ireland,2015-08,https://gd.eppo.int/reporting/article-4949
Ireland,2013/208,"Outcomes of the IUCN conference ‘Invasive alien species: the urban dimension’, Geneva (CH), 2013-09-05",2013-09,https://gd.eppo.int/reporting/article-2670
